Date,Close,Open,High,Low,Volume,Change
1997-04-09,1249.43,1263.95,1267.41,1248.21,0.0,-0.0063
1997-04-10,1235.77,1248.31,1249.43,1235.57,0.0,-0.0109
1997-04-11,1206.9,1224.35,1235.77,1206.78,0.0,-0.023399999999999997
1997-04-14,1216.41,1209.04,1216.42,1199.68,0.0,0.0079
1997-04-15,1212.88,1221.95,1228.5,1205.93,0.0,-0.0029
1997-04-16,1210.27,1209.33,1215.44,1202.77,0.0,-0.0022
1997-04-17,1217.07,1214.1,1224.14,1210.27,0.0,0.005600000000000001
1997-04-18,1222.57,1232.46,1233.01,1217.07,0.0,0.0045000000000000005
1997-04-21,1203.95,1221.98,1223.42,1202.6,0.0,-0.0152
1997-04-22,1212.74,1205.23,1212.97,1194.16,0.0,0.0073
1997-04-23,1227.14,1214.64,1228.7,1213.04,0.0,0.011899999999999999
1997-04-24,1228.1,1238.0,1242.16,1227.12,0.0,0.0008
1997-04-25,1209.29,1224.42,1228.27,1209.19,0.0,-0.015300000000000001
1997-04-28,1217.03,1211.87,1220.23,1203.97,0.0,0.0064
1997-04-29,1242.63,1233.25,1242.69,1217.03,0.0,0.021
1997-04-30,1260.76,1238.95,1263.99,1237.81,0.0,0.0146
1997-05-01,1270.5,1263.93,1273.07,1260.94,0.0,0.0077
1997-05-02,1305.33,1275.51,1306.11,1270.5,0.0,0.0274
1997-05-05,1339.24,1311.7,1339.86,1305.33,0.0,0.026000000000000002
1997-05-06,1328.3,1334.45,1339.25,1324.25,0.0,-0.008199999999999999
1997-05-07,1322.91,1321.83,1333.56,1319.75,0.0,-0.0040999999999999995
1997-05-08,1330.83,1317.76,1337.74,1316.05,0.0,0.006
1997-05-09,1335.05,1338.8,1343.01,1325.61,0.0,0.0032
1997-05-12,1344.19,1339.05,1345.11,1335.05,0.0,0.0068000000000000005
1997-05-13,1333.59,1343.83,1346.22,1331.72,0.0,-0.0079
1997-05-14,1335.55,1337.34,1339.98,1328.07,0.0,0.0015
1997-05-15,1353.58,1335.56,1354.33,1334.92,0.0,0.013500000000000002
1997-05-16,1340.73,1347.53,1353.61,1339.85,0.0,-0.0095
1997-05-19,1341.24,1343.32,1344.91,1335.95,0.0,0.0004
1997-05-20,1363.88,1342.17,1363.96,1338.42,0.0,0.0169
1997-05-21,1373.75,1373.15,1380.9,1363.88,0.0,0.0072
1997-05-22,1372.6,1376.18,1378.26,1366.76,0.0,-0.0008
1997-05-23,1389.72,1377.73,1389.86,1372.6,0.0,0.0125
1997-05-27,1409.21,1388.0,1409.39,1386.83,0.0,0.013999999999999999
1997-05-28,1410.18,1411.65,1414.26,1403.73,0.0,0.0007000000000000001
1997-05-29,1403.04,1412.49,1414.25,1401.85,0.0,-0.0051
1997-05-30,1400.32,1355.8,1403.25,1352.65,0.0,-0.0019
1997-06-02,1404.79,1407.07,1408.49,1394.72,0.0,0.0032
1997-06-03,1384.91,1397.49,1397.49,1384.67,0.0,-0.014199999999999999
